target_measurement	structure_features
Q13255_pIC50	constitutional_XLogP,constitutional_MLogP,constitutional_nAtomP,constitutional_nB,constitutional_nAtom,constitutional_nAromBond,constitutional_ALogP,constitutional_AMR,electronic_tpsaEfficiency,electronic_TopoPSA,electronic_nHBAcc,electronic_bpol,electronic_apol,geometrical_MOMI.XZ,geometrical_MOMI.YZ,geometrical_LOBMAX,geometrical_LOBMIN,geometrical_GRAVH.1,geometrical_GRAVH.2,hybrid_Wlambda3.unity,hybrid_Wnu1.unity,hybrid_Weta2.unity,hybrid_Weta3.unity,hybrid_WT.unity,hybrid_WA.unity,hybrid_WK.unity,hybrid_BCUTw.1h,hybrid_BCUTp.1h,topological_nAromRings,topological_nRingBlocks,topological_nAromBlocks,topological_nRings5,topological_nRings6,topological_tpsaEfficiency,topological_Zagreb,topological_WPATH,topological_VABC,topological_TopoPSA,topological_MDEC.24,topological_MDEC.33,topological_MDEN.23,topological_MDEN.33,topological_khs.dssC,topological_khs.aasC,topological_khs.aaaC,topological_khs.sNH2,topological_khs.aaN,topological_khs.sssN,topological_khs.aasN,topological_khs.dO,topological_khs.aaS,topological_fragC,topological_ECCEN,topological_C1SP2,topological_C2SP2,topological_C1SP3,topological_C3SP3,topological_ATSp1,topological_ATSp2,topological_ATSp3,topological_ATSp4,topological_ATSp5,topological_ATSm2,topological_ATSc2
Q13258_pKi	constitutional_nAtomLC,electronic_nHBAcc,geometrical_topoShape,hybrid_Wlambda2.unity,hybrid_Wnu2.unity,hybrid_WK.unity,hybrid_BCUTp.1h,topological_topoShape,topological_PetitjeanNumber,topological_MDEC.33,topological_MDEN.33,topological_khs.aasC,topological_khs.sssN,topological_khs.sCl,topological_VCH.7,topological_C3SP2,topological_C3SP3,topological_ATSp4,topological_ATSp5,topological_ATSm5,topological_ATSc2,topological_ATSc3
Q13285_pEC50	constitutional_nAtomLC,constitutional_nAromBond,electronic_tpsaEfficiency,electronic_TopoPSA,electronic_nHBDon,electronic_TPSA,geometrical_TPSA,topological_nSmallRings,topological_nAromRings,topological_TopoPSA,topological_MDEN.22,topological_MDEN.23,topological_khs.dsCH,topological_khs.aasC,topological_khs.aaaC,topological_khs.ssNH,topological_khs.aaN,topological_khs.aasN,topological_khs.aaS,topological_VCH.5,topological_C1SP2,topological_C3SP2,topological_ATSc4,topological_ATSc5
Q13464_pIC50	constitutional_nRotB,constitutional_MLogP,constitutional_nBase,electronic_nHBAcc,topological_nSmallRings,topological_nRings7,topological_MDEC.23,topological_MDEN.12,topological_MDEN.23,topological_MDEN.33,topological_khs.aaCH,topological_khs.sssCH,topological_khs.aaaC,topological_khs.sNH2,topological_khs.aaN,topological_khs.sssN,topological_SCH.5,topological_SCH.6,topological_SCH.7,topological_VCH.5,topological_VCH.6,topological_VCH.7,topological_C1SP3,topological_C2SP3,topological_ATSc2,topological_ATSc4
Q13489_pIC50	topological_nRings7,topological_MDEN.33,topological_khs.sssN
Q13490_pIC50	constitutional_nRotB,constitutional_nBase,constitutional_ALogP,electronic_tpsaEfficiency,electronic_TopoPSA,electronic_RPCG,electronic_RNCG,electronic_RNCS,geometrical_MOMI.XZ,geometrical_MOMI.YZ,geometrical_RPCG,geometrical_RNCG,geometrical_RNCS,topological_nRings7,topological_tpsaEfficiency,topological_TopoPSA,topological_PetitjeanNumber,topological_MDEC.11,topological_MDEC.22,topological_MDEN.33,topological_khs.sCH3,topological_khs.sssCH,topological_khs.ssNH,topological_khs.sssN,topological_HybRatio,topological_FMF,topological_VCH.6,topological_C1SP2,topological_C3SP3,topological_ATSc5
Q13526_pKi	constitutional_XLogP,constitutional_nAtomP,constitutional_nAromBond,constitutional_naAromAtom,electronic_tpsaEfficiency,electronic_nHBAcc,electronic_FPSA.3,electronic_RNCG,geometrical_LOBMIN,geometrical_FPSA.3,geometrical_RNCG,hybrid_Wnu1.unity,hybrid_BCUTw.1h,hybrid_BCUTp.1l,topological_nRings6,topological_tpsaEfficiency,topological_MDEO.12,topological_khs.dssC,topological_khs.aaaC,topological_khs.dO,topological_khs.ssO,topological_khs.dsssP,topological_SCH.7,topological_VCH.7,topological_C1SP2,topological_ATSc3
Q13535_pIC50	constitutional_nRotB,constitutional_nAtomP,constitutional_nAromBond,constitutional_naAromAtom,hybrid_Wnu2.unity,hybrid_BCUTc.1h,topological_nAromRings,topological_nAromBlocks,topological_MDEC.33,topological_MDEO.11,topological_MDEN.33,topological_khs.aaCH,topological_khs.aasC,topological_khs.aaNH,topological_khs.aaN,topological_khs.aasN,topological_khs.ddssS,topological_Kier2,topological_Kier3,topological_HybRatio,topological_SCH.5,topological_C1SP2,topological_C2SP2,topological_C3SP2
Q13547_pIC50	constitutional_XLogP,constitutional_MLogP,constitutional_nAtomLAC,constitutional_nAtomP,constitutional_nAtomLC,constitutional_nBase,electronic_tpsaEfficiency,electronic_nHBAcc,hybrid_Weta3.unity,hybrid_BCUTw.1h,hybrid_BCUTc.1h,hybrid_BCUTp.1l,hybrid_BCUTp.1h,topological_nSmallRings,topological_nAromRings,topological_nRingBlocks,topological_nAromBlocks,topological_nRings5,topological_nRings6,topological_tpsaEfficiency,topological_MDEN.23,topological_khs.dsCH,topological_khs.dssC,topological_khs.aaaC,topological_khs.sNH2,topological_khs.ssNH,topological_khs.dsN,topological_khs.aaN,topological_khs.sOH,topological_khs.dO,topological_khs.ssO,topological_khs.aaS,topological_HybRatio,topological_SCH.5,topological_SCH.6,topological_SCH.7,topological_VCH.5,topological_VCH.6,topological_VCH.7,topological_C1SP2,topological_C3SP2,topological_C1SP3,topological_ATSp1,topological_ATSp2,topological_ATSp3,topological_ATSp4,topological_ATSp5,topological_ATSc1,topological_ATSc2,topological_ATSc3
Q13627_pIC50	constitutional_MLogP,constitutional_nAtomP,constitutional_nAtomLC,constitutional_ALogp2,electronic_tpsaEfficiency,electronic_TopoPSA,electronic_nHBDon,electronic_nHBAcc,geometrical_MOMI.XY,hybrid_Weta1.unity,hybrid_Weta2.unity,hybrid_WK.unity,hybrid_BCUTc.1l,hybrid_BCUTp.1l,hybrid_BCUTp.1h,topological_nSmallRings,topological_nAromRings,topological_nRingBlocks,topological_nRings6,topological_tpsaEfficiency,topological_TopoPSA,topological_MDEC.22,topological_MDEC.23,topological_MDEC.33,topological_MDEO.22,topological_MDEN.12,topological_MDEN.22,topological_MDEN.23,topological_khs.ssCH2,topological_khs.dssC,topological_khs.aasC,topological_khs.aaaC,topological_khs.dNH,topological_khs.aaN,topological_khs.aasN,topological_khs.ssO,topological_khs.aaS,topological_SCH.5,topological_VCH.5,topological_VCH.6,topological_VCH.7,topological_C1SP2,topological_C2SP2,topological_C3SP2,topological_ATSp3,topological_ATSp4,topological_ATSp5,topological_ATSm5
Q13639_pKi	electronic_nHBDon,hybrid_BCUTc.1h,topological_nRingBlocks,topological_MDEN.22,topological_MDEN.23,topological_khs.sssCH,topological_khs.ssNH,topological_khs.aaN,topological_khs.sssN,topological_khs.ssO,topological_HybRatio,topological_C1SP2,topological_C3SP2,topological_C3SP3,topological_ATSc4
Q13822_pIC50	constitutional_MLogP,hybrid_Wlambda1.unity,hybrid_Weta3.unity,topological_nRingBlocks,topological_nAromBlocks,topological_nRings6,topological_MDEO.12,topological_MDEO.22,topological_MDEN.23,topological_MDEN.33,topological_khs.aaCH,topological_khs.dssC,topological_khs.aaaC,topological_khs.ssNH,topological_khs.aaN,topological_khs.sssN,topological_khs.aasN,topological_khs.ssO,topological_khs.dS,topological_khs.ssS,topological_SCH.6,topological_VCH.6,topological_C1SP2,topological_ATSc3,topological_ATSc4,topological_ATSc5
Q13946_pIC50	constitutional_nAtomP,electronic_nHBDon,hybrid_BCUTp.1h,topological_nSmallRings,topological_nRings6,topological_MDEN.22,topological_khs.aasC,topological_khs.aaNH,topological_khs.aasN,topological_C1SP2,topological_C2SP3,topological_ATSp3,topological_ATSc4,topological_ATSc5
Q14289_pIC50	constitutional_nAtomLAC,constitutional_nAtom,constitutional_nAromBond,constitutional_naAromAtom,constitutional_ALogp2,electronic_nHBDon,electronic_nHBAcc,electronic_FNSA.2,electronic_RPCG,electronic_RNCG,electronic_bpol,geometrical_MOMI.Z,geometrical_MOMI.XY,geometrical_FNSA.2,geometrical_RPCG,geometrical_RNCG,hybrid_Wlambda2.unity,hybrid_Wnu2.unity,hybrid_WK.unity,hybrid_BCUTw.1l,hybrid_BCUTc.1h,hybrid_BCUTp.1l,topological_nAromRings,topological_nRingBlocks,topological_nAromBlocks,topological_nRings6,topological_MDEC.24,topological_MDEC.34,topological_MDEN.12,topological_MDEN.22,topological_khs.ssCH2,topological_khs.aasC,topological_khs.aaaC,topological_khs.ssssC,topological_khs.ssNH,topological_khs.aaN,topological_khs.sF,topological_fragC,topological_C1SP2,topological_C1SP3,topological_C2SP3,topological_ATSc1,topological_ATSc2,topological_ATSc3,topological_ATSc4,topological_ATSc5
Q14416_pKi	electronic_nHBAcc,hybrid_BCUTc.1l,topological_MDEC.44,topological_MDEO.12,topological_khs.ssssC,topological_SCH.3,topological_VCH.3,topological_ATSc1
Q14432_pIC50	constitutional_nAtomLAC,constitutional_nAtomLC,constitutional_ALogP,electronic_nHBDon,electronic_PPSA.3,electronic_PNSA.3,electronic_DPSA.3,electronic_FPSA.3,electronic_FNSA.3,electronic_WPSA.3,electronic_WNSA.3,electronic_RPCS,electronic_TPSA,electronic_RHSA,electronic_RPSA,geometrical_MOMI.Y,geometrical_MOMI.XY,geometrical_MOMI.XZ,geometrical_MOMI.YZ,geometrical_LOBMAX,geometrical_LOBMIN,geometrical_PPSA.3,geometrical_PNSA.3,geometrical_DPSA.3,geometrical_FPSA.3,geometrical_FNSA.3,geometrical_WPSA.3,geometrical_WNSA.3,geometrical_RPCS,geometrical_TPSA,geometrical_RHSA,geometrical_RPSA,hybrid_Wlambda2.unity,hybrid_Wlambda3.unity,hybrid_Wnu2.unity,hybrid_WT.unity,hybrid_WK.unity,hybrid_BCUTp.1h,topological_nRingBlocks,topological_nAromBlocks,topological_MDEO.12,topological_MDEN.22,topological_MDEN.23,topological_khs.ssCH2,topological_khs.aaCH,topological_khs.sssCH,topological_khs.aasC,topological_khs.aaaC,topological_khs.aaNH,topological_khs.dsN,topological_khs.aaN,topological_khs.aasN,topological_khs.sOH,topological_khs.ssO,topological_C1SP2,topological_C2SP3,topological_C3SP3,topological_ATSc2,topological_ATSc3
Q14524_pIC50	constitutional_nBase,electronic_nHBDon,topological_nAromRings,topological_nRingBlocks,topological_MDEN.23,topological_khs.ssNH,topological_khs.aaN,topological_khs.sssN,topological_khs.aasN,topological_khs.dO
Q14790_pIC50	constitutional_XLogP,constitutional_LipinskiFailures,constitutional_nRotB,constitutional_MLogP,constitutional_nAtomLAC,constitutional_nAtomLC,constitutional_nAromBond,constitutional_naAromAtom,electronic_tpsaEfficiency,electronic_TopoPSA,electronic_nHBDon,electronic_nHBAcc,electronic_RNCG,geometrical_RNCG,hybrid_Weta3.unity,hybrid_BCUTc.1l,hybrid_BCUTp.1l,hybrid_BCUTp.1h,topological_nSmallRings,topological_nAromRings,topological_nRingBlocks,topological_nAromBlocks,topological_nRings5,topological_tpsaEfficiency,topological_TopoPSA,topological_MDEC.12,topological_MDEC.13,topological_MDEC.33,topological_MDEO.12,topological_MDEN.22,topological_MDEN.23,topological_khs.sCH3,topological_khs.ssCH2,topological_khs.sssCH,topological_khs.dssC,topological_khs.aasC,topological_khs.ssNH,topological_khs.aaN,topological_khs.sssN,topological_khs.aasN,topological_khs.ssO,topological_khs.aaO,topological_khs.sF,topological_khs.ssS,topological_Kier2,topological_Kier3,topological_SCH.5,topological_SCH.6,topological_C1SP2,topological_C3SP2,topological_C3SP3,topological_ATSc3,topological_ATSc4
Q14833_pEC50	electronic_tpsaEfficiency,electronic_TopoPSA,electronic_nHBDon,electronic_PNSA.1,electronic_RPCS,electronic_RNCS,geometrical_PNSA.1,geometrical_RPCS,geometrical_RNCS,hybrid_Weta1.unity,hybrid_BCUTp.1h,topological_nRings5,topological_tpsaEfficiency,topological_TopoPSA,topological_MDEC.13,topological_khs.sCH3,topological_khs.dssC,topological_khs.aasC,topological_khs.ssNH,topological_khs.aaNH,topological_khs.aaS,topological_C1SP2,topological_C1SP3,topological_ATSm2
Q15059_pIC50	constitutional_nBase,constitutional_nAromBond,constitutional_naAromAtom,electronic_nHBAcc,hybrid_BCUTw.1h,hybrid_BCUTp.1h,topological_nAromRings,topological_nRings6,topological_MDEC.33,topological_MDEO.12,topological_MDEO.22,topological_khs.ssNH,topological_khs.dO,topological_khs.ssO,topological_khs.ddssS,topological_VCH.5,topological_VCH.6,topological_VCH.7
Q15078_pIC50	constitutional_nRotB,constitutional_nAtomLAC,constitutional_nAtomP,electronic_tpsaEfficiency,electronic_TopoPSA,electronic_nHBDon,electronic_nHBAcc,electronic_RPCG,electronic_RNCG,electronic_THSA,electronic_RHSA,geometrical_RPCG,geometrical_THSA,hybrid_Wnu1.unity,hybrid_Weta1.unity,hybrid_Weta3.unity,topological_nRings5,topological_tpsaEfficiency,topological_TopoPSA,topological_MDEO.11,topological_MDEN.12,topological_MDEN.13,topological_MDEN.22,topological_MDEN.23,topological_MDEN.33,topological_khs.sssCH,topological_khs.dssC,topological_khs.aaaC,topological_khs.sNH2,topological_khs.ssNH,topological_khs.aaNH,topological_khs.aaN,topological_khs.aasN,topological_khs.dO,topological_khs.dS,topological_khs.aaS,topological_khs.ddssS,topological_Kier2,topological_Kier3,topological_SCH.5,topological_SCH.6,topological_VCH.5,topological_C1SP2,topological_ATSc1,topological_ATSc3,topological_ATSc4,topological_ATSc5
Q15139_pIC50	constitutional_nAromBond,constitutional_naAromAtom,electronic_RNCS,electronic_bpol,hybrid_WA.unity,topological_nAromBlocks,topological_nRings5,topological_MDEN.23,topological_MDEN.33,topological_khs.sssCH,topological_khs.aasC,topological_khs.aaaC,topological_khs.ssNH,topological_khs.aaNH,topological_khs.aaN,topological_khs.sssN,topological_HybRatio,topological_SCH.5,topological_C2SP2,topological_C1SP3,topological_C2SP3,topological_ATSc4
Q15303_pIC50	constitutional_nAtomLAC,electronic_RPCS,geometrical_LOBMAX,geometrical_RPCS,hybrid_BCUTp.1l,topological_khs.tsC,topological_khs.aaN,topological_C2SP1,topological_C2SP2
Q15391_pEC50	topological_khs.sF
Q15722_pKi	constitutional_LipinskiFailures,constitutional_nRotB,constitutional_nAtomLAC,constitutional_nAromBond,hybrid_BCUTc.1l,topological_nSmallRings,topological_nRingBlocks,topological_nAromBlocks,topological_MDEC.12,topological_khs.dsCH,topological_khs.aaN,topological_HybRatio,topological_SCH.6,topological_SCH.7,topological_VCH.6,topological_C2SP3
Q15746_pIC50	constitutional_nAtomP,constitutional_nAromBond,constitutional_naAromAtom,hybrid_BCUTw.1l,hybrid_BCUTc.1h,topological_nSmallRings,topological_nRingBlocks,topological_nRings7,topological_WPOL,topological_MDEN.23,topological_khs.aaaC,topological_khs.ssO,topological_khs.ddssS,topological_Kier3,topological_ATSp1,topological_ATSp2,topological_ATSp3,topological_ATSp4,topological_ATSp5,topological_ATSm5,topological_ATSc3
Q15759_pIC50	constitutional_nAtomP,constitutional_nAromBond,constitutional_naAromAtom,hybrid_Weta2.unity,hybrid_BCUTp.1h,topological_nAromRings,topological_MDEN.23,topological_khs.sssCH,topological_khs.aasC,topological_khs.aaNH,topological_khs.sssN,topological_khs.aasN,topological_khs.sF,topological_C2SP3,topological_C3SP3
Q15761_pIC50	constitutional_XLogP,constitutional_LipinskiFailures,constitutional_MLogP,constitutional_nAtomLAC,constitutional_nAtomP,constitutional_nAtomLC,constitutional_nBase,constitutional_nAromBond,constitutional_naAromAtom,constitutional_ALogP,electronic_tpsaEfficiency,electronic_nHBDon,electronic_nHBAcc,electronic_PNSA.1,electronic_RPCG,electronic_RNCG,electronic_RPCS,geometrical_geomShape,geometrical_MOMI.R,geometrical_GRAV.2,geometrical_GRAV.3,geometrical_GRAVH.2,geometrical_GRAVH.3,geometrical_GRAV.5,geometrical_GRAV.6,geometrical_PNSA.1,geometrical_RPCG,geometrical_RNCG,geometrical_RPCS,hybrid_Wnu1.unity,hybrid_Weta2.unity,hybrid_Weta3.unity,hybrid_WD.unity,hybrid_BCUTw.1l,hybrid_BCUTw.1h,hybrid_BCUTc.1l,hybrid_BCUTc.1h,hybrid_BCUTp.1h,topological_nSmallRings,topological_nAromRings,topological_nRingBlocks,topological_nAromBlocks,topological_nRings5,topological_nRings6,topological_nRings7,topological_tpsaEfficiency,topological_VAdjMat,topological_geomShape,topological_MDEC.11,topological_MDEC.13,topological_MDEC.22,topological_MDEC.23,topological_MDEC.24,topological_MDEC.34,topological_MDEO.11,topological_MDEN.12,topological_MDEN.13,topological_MDEN.22,topological_MDEN.23,topological_MDEN.33,topological_khs.ssCH2,topological_khs.aaCH,topological_khs.sssCH,topological_khs.dssC,topological_khs.aasC,topological_khs.aaaC,topological_khs.ssssC,topological_khs.sNH2,topological_khs.dNH,topological_khs.ssNH,topological_khs.aaNH,topological_khs.dsN,topological_khs.aaN,topological_khs.sssN,topological_khs.sOH,topological_khs.dO,topological_khs.aaS,topological_khs.ddssS,topological_HybRatio,topological_SCH.6,topological_SCH.7,topological_VCH.6,topological_VCH.7,topological_C1SP2,topological_C2SP2,topological_C3SP2,topological_C2SP3,topological_C3SP3,topological_ATSc2,topological_ATSc3
Q15858_pIC50	constitutional_XLogP,constitutional_LipinskiFailures,constitutional_nAtomLAC,constitutional_nAtomP,constitutional_nAtomLC,constitutional_nBase,constitutional_nAromBond,constitutional_naAromAtom,electronic_nHBDon,electronic_RPCG,electronic_RNCG,geometrical_RPCG,geometrical_RNCG,hybrid_BCUTw.1h,hybrid_BCUTc.1l,hybrid_BCUTp.1h,topological_nSmallRings,topological_nAromRings,topological_nRingBlocks,topological_nAromBlocks,topological_nRings5,topological_MDEC.13,topological_MDEC.22,topological_MDEC.33,topological_MDEO.12,topological_MDEN.22,topological_MDEN.23,topological_khs.sCH3,topological_khs.sssCH,topological_khs.dssC,topological_khs.aasC,topological_khs.sNH2,topological_khs.ssNH,topological_khs.aaN,topological_khs.sssN,topological_khs.aasN,topological_khs.dO,topological_khs.aaO,topological_khs.sF,topological_khs.aaS,topological_khs.sCl,topological_FMF,topological_SCH.6,topological_SCH.7,topological_VCH.6,topological_VCH.7,topological_C2SP2,topological_C3SP2,topological_ATSc4
Q16348_pKi	constitutional_XLogP,hybrid_Weta3.unity,topological_nRings4,topological_nRings5,topological_MDEO.11,topological_MDEN.12,topological_MDEN.22,topological_khs.dssC,topological_khs.sNH2,topological_khs.ssNH,topological_khs.dO,topological_SCH.4,topological_SCH.5,topological_VCH.4,topological_VCH.5,topological_VCH.6,topological_VCH.7,topological_ATSc1,topological_ATSc2
Q16445_pKi	constitutional_nAromBond,constitutional_naAromAtom,electronic_nHBDon,electronic_nHBAcc,hybrid_Weta1.unity,topological_nSmallRings,topological_nAromRings,topological_nRingBlocks,topological_nRings6,topological_nRings7,topological_MDEO.11,topological_MDEN.22,topological_MDEN.23,topological_MDEN.33,topological_khs.dssC,topological_khs.aaaC,topological_khs.aaNH,topological_khs.sssN,topological_khs.aasN,topological_khs.dO,topological_FMF,topological_C1SP2,topological_C1SP3,topological_ATSc4
Q16548_pEC50	constitutional_XLogP,constitutional_nAtomLC,constitutional_nBase,constitutional_naAromAtom,constitutional_ALogP,constitutional_ALogp2,geometrical_LOBMAX,hybrid_BCUTp.1l,hybrid_BCUTp.1h,topological_nSmallRings,topological_nAromRings,topological_nRingBlocks,topological_nAromBlocks,topological_nRings6,topological_MDEN.23,topological_MDEN.33,topological_khs.ssCH2,topological_khs.dssC,topological_khs.aaaC,topological_khs.aaN,topological_khs.sssN,topological_khs.ddsN,topological_khs.aasN,topological_khs.aaS,topological_VCH.6,topological_VCH.7,topological_ATSm5
Q16602_pIC50	constitutional_nAtomLAC,constitutional_nAtomP,constitutional_nAromBond,constitutional_naAromAtom,electronic_RNCS,geometrical_RNCS,hybrid_BCUTc.1h,hybrid_BCUTp.1h,topological_nSmallRings,topological_nAromRings,topological_nAromBlocks,topological_nRings5,topological_nRings6,topological_MDEC.24,topological_MDEC.33,topological_MDEC.34,topological_MDEO.12,topological_MDEN.22,topological_MDEN.23,topological_khs.aasC,topological_khs.aaaC,topological_khs.ssssC,topological_khs.aaNH,topological_khs.aaN,topological_khs.sssN,topological_HybRatio,topological_SCH.5,topological_SCH.7,topological_VCH.5,topological_VCH.7,topological_C3SP2,topological_C3SP3
