target_measurement	structure_features
P04150_pKi	constitutional_nAtomP,constitutional_nAromBond,constitutional_naAromAtom,topological_nSmallRings,topological_nAromRings,topological_nAromBlocks,topological_MDEO.11,topological_khs.dssC,topological_khs.aasC,topological_khs.dO,topological_khs.ddssS
P04626_pIC50	constitutional_nAtomP,constitutional_nB,constitutional_nAromBond,constitutional_naAromAtom,electronic_PPSA.3,geometrical_geomShape,geometrical_PPSA.3,hybrid_Wnu2.unity,hybrid_BCUTw.1h,hybrid_BCUTp.1h,topological_nSmallRings,topological_nAromRings,topological_nRingBlocks,topological_nAromBlocks,topological_nRings6,topological_Zagreb,topological_geomShape,topological_MDEC.33,topological_MDEN.12,topological_MDEN.22,topological_khs.dsCH,topological_khs.tsC,topological_khs.aaaC,topological_khs.ssNH,topological_khs.tN,topological_khs.aaN,topological_khs.sBr,topological_ECCEN,topological_C1SP1,topological_C1SP2,topological_ATSm1
P04818_pKi	constitutional_MLogP,electronic_PPSA.1,electronic_WPSA.1,geometrical_PPSA.1,geometrical_WPSA.1,hybrid_Wlambda1.unity,hybrid_Wnu1.unity,hybrid_BCUTw.1l,hybrid_BCUTp.1h,topological_MDEC.12,topological_MDEC.13,topological_MDEC.22,topological_MDEC.23,topological_MDEN.12,topological_MDEN.22,topological_MDEN.23,topological_khs.sNH2,topological_khs.aaNH,topological_khs.aaN,topological_khs.sssN,topological_khs.ssO
P05067_pIC50	hybrid_BCUTc.1h,topological_khs.dO
P05121_pIC50	constitutional_nAtomLAC,constitutional_nAtomP,hybrid_BCUTw.1l,hybrid_BCUTc.1l,topological_nSmallRings,topological_nRingBlocks,topological_nAromBlocks,topological_nRings6,topological_khs.ssCH2,topological_khs.sssCH,topological_khs.dssC,topological_khs.aaO,topological_C1SP2
P05129_pIC50	constitutional_nAtomLAC,constitutional_nAtomLC,electronic_bpol,hybrid_BCUTw.1h,topological_nSmallRings,topological_nAromRings,topological_nRingBlocks,topological_nAromBlocks,topological_nRings5,topological_nRings6,topological_MDEC.12,topological_MDEC.13,topological_MDEC.23,topological_MDEC.33,topological_khs.sCH3,topological_khs.sssCH,topological_khs.sssN,topological_khs.ddssS,topological_VCH.5,topological_C2SP2,topological_C2SP3,topological_ATSm2
P05186_pIC50	constitutional_nAtomLC,electronic_tpsaEfficiency,electronic_RNCG,geometrical_MOMI.XZ,geometrical_MOMI.YZ,geometrical_RNCG,hybrid_BCUTw.1l,hybrid_BCUTc.1l,topological_tpsaEfficiency,topological_khs.aaCH,topological_khs.aaNH,topological_khs.aaN,topological_khs.sssN,topological_khs.sF,topological_khs.sCl,topological_HybRatio,topological_FMF
P05412_pIC50	constitutional_nAtomP,electronic_nHBDon,hybrid_Wlambda1.unity,hybrid_Wnu1.unity,hybrid_BCUTp.1l,topological_nAromBlocks,topological_nRings5,topological_nRings6,topological_MDEN.22,topological_MDEN.33,topological_khs.ssCH2,topological_khs.dssC,topological_khs.ssNH,topological_khs.aaN,topological_khs.dO,topological_khs.ssO,topological_SCH.5,topological_C3SP2,topological_C2SP3,topological_ATSc3
P06213_pIC50	constitutional_nAtomP,constitutional_nBase,constitutional_nAromBond,constitutional_naAromAtom,electronic_nHBDon,electronic_nHBAcc,electronic_PNSA.3,electronic_DPSA.3,electronic_FNSA.2,electronic_FNSA.3,electronic_RPSA,geometrical_MOMI.R,geometrical_PNSA.3,geometrical_DPSA.3,geometrical_FNSA.2,geometrical_FNSA.3,hybrid_Wlambda3.unity,hybrid_WT.unity,hybrid_WD.unity,hybrid_BCUTw.1h,topological_nSmallRings,topological_nRingBlocks,topological_nAromBlocks,topological_nRings5,topological_nRings7,topological_MDEC.12,topological_MDEC.23,topological_MDEC.33,topological_MDEO.12,topological_MDEO.22,topological_MDEN.22,topological_khs.dsCH,topological_khs.dssC,topological_khs.aaaC,topological_khs.ssNH,topological_khs.aaN,topological_khs.sssN,topological_khs.aasN,topological_khs.dO,topological_khs.aaS,topological_HybRatio,topological_FMF,topological_SCH.5,topological_VCH.5,topological_VCH.6,topological_VCH.7,topological_C1SP2,topological_C3SP2,topological_ATSc4,topological_ATSc5
P06239_pIC50	constitutional_XLogP,constitutional_nAtomP,constitutional_nAromBond,constitutional_naAromAtom,constitutional_ALogP,constitutional_ALogp2,electronic_RNCG,electronic_THSA,geometrical_GRAV.2,geometrical_GRAV.3,geometrical_GRAVH.2,geometrical_GRAVH.3,geometrical_GRAV.5,geometrical_GRAV.6,geometrical_RNCG,geometrical_THSA,hybrid_Wlambda1.unity,hybrid_Wnu1.unity,hybrid_Weta1.unity,hybrid_BCUTw.1h,hybrid_BCUTp.1h,topological_nSmallRings,topological_nAromRings,topological_nRingBlocks,topological_nRings5,topological_nRings6,topological_Zagreb,topological_WPOL,topological_VAdjMat,topological_MDEC.14,topological_MDEC.24,topological_MDEC.34,topological_MDEN.23,topological_khs.aaaC,topological_khs.ssssC,topological_khs.aaNH,topological_khs.aaN,topological_khs.aasN,topological_khs.aaO,topological_khs.sF,topological_khs.aaS,topological_khs.sCl,topological_FMF,topological_SCH.5,topological_SCH.6,topological_SCH.7,topological_VCH.5,topological_VCH.6,topological_VCH.7,topological_C1SP2,topological_C2SP2,topological_ATSp1,topological_ATSp2,topological_ATSp3,topological_ATSp4,topological_ATSp5,topological_ATSm2,topological_ATSm3,topological_ATSm4,topological_ATSm5
P06401_pKi	constitutional_XLogP,constitutional_nAtomLAC,constitutional_nAtomLC,constitutional_nAromBond,constitutional_naAromAtom,electronic_nHBDon,electronic_RPCG,geometrical_MOMI.XY,geometrical_RPCG,hybrid_Wlambda1.unity,hybrid_Wnu1.unity,hybrid_WK.unity,hybrid_BCUTp.1h,topological_nSmallRings,topological_nAromRings,topological_nRingBlocks,topological_nRings5,topological_nRings6,topological_MDEC.11,topological_MDEC.13,topological_MDEC.22,topological_MDEC.23,topological_MDEC.33,topological_MDEO.22,topological_khs.sCH3,topological_khs.dCH2,topological_khs.tCH,topological_khs.dsCH,topological_khs.aaCH,topological_khs.tsC,topological_khs.dssC,topological_khs.aaaC,topological_khs.aaNH,topological_khs.sOH,topological_khs.ssO,topological_khs.sCl,topological_FMF,topological_SCH.5,topological_C1SP1,topological_C2SP1,topological_C1SP2,topological_C2SP2,topological_C3SP3,topological_ATSm5,topological_ATSc5
P06493_pIC50	constitutional_MW,constitutional_nRotB,constitutional_MLogP,constitutional_nAtomLAC,constitutional_nAtomP,constitutional_nAtomLC,constitutional_nB,constitutional_nBase,constitutional_AMR,electronic_TopoPSA,electronic_nHBDon,electronic_nHBAcc,electronic_PNSA.1,electronic_FNSA.3,electronic_RNCG,electronic_RPCS,electronic_apol,geometrical_MOMI.X,geometrical_MOMI.Y,geometrical_MOMI.Z,geometrical_MOMI.XZ,geometrical_MOMI.YZ,geometrical_MOMI.R,geometrical_LOBMIN,geometrical_GRAV.1,geometrical_GRAV.2,geometrical_GRAV.3,geometrical_GRAVH.1,geometrical_GRAVH.2,geometrical_GRAVH.3,geometrical_GRAV.4,geometrical_GRAV.5,geometrical_GRAV.6,geometrical_PNSA.1,geometrical_FNSA.3,geometrical_RNCG,geometrical_RPCS,hybrid_Wlambda1.unity,hybrid_Wlambda2.unity,hybrid_Wlambda3.unity,hybrid_Wnu2.unity,hybrid_Weta3.unity,hybrid_WT.unity,hybrid_WK.unity,hybrid_BCUTw.1l,hybrid_BCUTc.1l,topological_nSmallRings,topological_nAromRings,topological_nRingBlocks,topological_nAromBlocks,topological_nRings5,topological_nRings6,topological_nRings7,topological_Zagreb,topological_WPOL,topological_VAdjMat,topological_VABC,topological_TopoPSA,topological_MDEC.11,topological_MDEC.12,topological_MDEC.13,topological_MDEC.22,topological_MDEC.23,topological_MDEO.12,topological_MDEN.12,topological_MDEN.22,topological_MDEN.23,topological_MDEN.33,topological_khs.sCH3,topological_khs.dsCH,topological_khs.aaCH,topological_khs.sssCH,topological_khs.tsC,topological_khs.dssC,topological_khs.aasC,topological_khs.aaaC,topological_khs.ssNH,topological_khs.tN,topological_khs.aaN,topological_khs.aasN,topological_khs.sOH,topological_khs.dO,topological_khs.aaO,topological_khs.ddssS,topological_khs.sCl,topological_Kier1,topological_Kier2,topological_Kier3,topological_FMF,topological_ECCEN,topological_SCH.5,topological_SCH.6,topological_SCH.7,topological_VCH.6,topological_VCH.7,topological_C1SP1,topological_C1SP2,topological_C2SP2,topological_C3SP2,topological_C1SP3,topological_C3SP3,topological_ATSp1,topological_ATSp2,topological_ATSp3,topological_ATSp4,topological_ATSp5,topological_ATSm2,topological_ATSm3,topological_ATSm4,topological_ATSc3
P07099_pIC50	constitutional_nBase,constitutional_ALogP,electronic_nHBDon,electronic_nHBAcc,electronic_RNCG,geometrical_RNCG,topological_MDEN.22,topological_khs.sssCH,topological_khs.ssNH,topological_SCH.5,topological_VCH.5,topological_ATSc3
P07339_pKi	constitutional_nAtomP,constitutional_nAtomLC,constitutional_nBase,constitutional_ALogP,electronic_tpsaEfficiency,electronic_TopoPSA,electronic_nHBDon,electronic_nHBAcc,topological_tpsaEfficiency,topological_TopoPSA,topological_MDEN.12,topological_MDEN.22,topological_MDEN.33,topological_khs.ssCH2,topological_khs.sssCH,topological_khs.dssC,topological_khs.ssNH,topological_khs.sssN,topological_VCH.7,topological_C3SP3,topological_ATSc2,topological_ATSc5
P07384_pIC50	constitutional_nAtomLAC,constitutional_nAromBond,constitutional_naAromAtom,electronic_bpol,hybrid_BCUTw.1l,hybrid_BCUTw.1h,hybrid_BCUTp.1l,topological_MDEO.12,topological_khs.dsCH,topological_khs.sssCH,topological_khs.aaNH,topological_khs.aaN,topological_khs.ssO,topological_HybRatio,topological_ATSc5
P07477_pKi	constitutional_nRotB,constitutional_nAtomLAC,constitutional_nAtomP,constitutional_nB,constitutional_nBase,constitutional_AMR,electronic_WNSA.1,geometrical_MOMI.R,geometrical_WNSA.1,hybrid_BCUTc.1h,topological_nSmallRings,topological_nAromRings,topological_nRingBlocks,topological_nRings5,topological_nRings6,topological_Zagreb,topological_MDEC.22,topological_MDEC.23,topological_MDEC.33,topological_MDEO.12,topological_khs.sCH3,topological_khs.dssC,topological_khs.aaaC,topological_khs.dNH,topological_khs.ssNH,topological_khs.sOH,topological_khs.ssO,topological_khs.aaO,topological_SCH.5,topological_SCH.6,topological_VCH.5,topological_C3SP2,topological_C3SP3,topological_ATSc1,topological_ATSc4,topological_ATSc5
P07550_pIC50	constitutional_nAtomLAC,constitutional_nAtomP,constitutional_nBase,electronic_nHBDon,electronic_nHBAcc,electronic_RNCS,electronic_bpol,geometrical_RNCS,topological_nRingBlocks,topological_nAromBlocks,topological_nRings5,topological_MDEC.22,topological_khs.ssCH2,topological_khs.dssC,topological_khs.aasC,topological_khs.aaaC,topological_khs.ssNH,topological_khs.aaN,topological_khs.sOH,topological_khs.dO,topological_khs.ssO,topological_khs.aaO,topological_khs.ddssS,topological_Kier3,topological_ECCEN,topological_SCH.5,topological_SCH.6,topological_SCH.7,topological_VCH.7,topological_C1SP2,topological_C3SP2,topological_ATSc2
P07711_pKi	constitutional_nAtomLAC,constitutional_nAtomLC,constitutional_nAromBond,constitutional_naAromAtom,constitutional_ALogP,electronic_nHBDon,electronic_PNSA.3,geometrical_PNSA.3,hybrid_BCUTc.1l,hybrid_BCUTp.1l,hybrid_BCUTp.1h,topological_nAromRings,topological_nRingBlocks,topological_nRings5,topological_nRings7,topological_MDEC.14,topological_MDEC.24,topological_MDEC.34,topological_MDEN.23,topological_khs.aaCH,topological_khs.sssCH,topological_khs.aaaC,topological_khs.ssssC,topological_khs.ssNH,topological_khs.sssN,topological_khs.ssO,topological_khs.aaO,topological_khs.sF,topological_HybRatio,topological_SCH.5,topological_SCH.6,topological_VCH.5,topological_VCH.6,topological_VCH.7,topological_C1SP2,topological_C2SP2,topological_C2SP3,topological_C3SP3,topological_C4SP3,topological_ATSc1,topological_ATSc2
P07858_pIC50	constitutional_LipinskiFailures,constitutional_MLogP,constitutional_nAtomLAC,constitutional_nAtomP,constitutional_nAtom,constitutional_nAromBond,constitutional_naAromAtom,constitutional_AMR,electronic_apol,hybrid_BCUTc.1l,topological_nAromRings,topological_nAromBlocks,topological_nRings6,topological_MDEC.11,topological_MDEC.12,topological_MDEC.13,topological_MDEC.22,topological_MDEC.23,topological_MDEC.34,topological_MDEN.12,topological_MDEN.22,topological_MDEN.23,topological_MDEN.33,topological_khs.sCH3,topological_khs.dsCH,topological_khs.aaCH,topological_khs.sssCH,topological_khs.ssssC,topological_khs.aaN,topological_khs.sssN,topological_khs.sOH,topological_Kier2,topological_Kier3,topological_C2SP2,topological_C3SP2,topological_C2SP3,topological_C3SP3,topological_ATSc2,topological_ATSc3,topological_ATSc5
P07900_pKd	topological_MDEC.33,topological_khs.sOH
P07949_pIC50	constitutional_nRotB,constitutional_nAtomLAC,constitutional_nAtomP,constitutional_naAromAtom,constitutional_ALogP,constitutional_ALogp2,electronic_nHBDon,electronic_PNSA.1,electronic_DPSA.1,electronic_FPSA.2,electronic_WPSA.3,electronic_WNSA.1,geometrical_MOMI.R,geometrical_PNSA.1,geometrical_DPSA.1,geometrical_FPSA.2,geometrical_WPSA.3,geometrical_WNSA.1,hybrid_BCUTc.1l,hybrid_BCUTp.1h,topological_nRingBlocks,topological_nAromBlocks,topological_nRings5,topological_MDEC.12,topological_MDEC.13,topological_MDEC.22,topological_MDEC.33,topological_MDEN.12,topological_MDEN.22,topological_MDEN.23,topological_khs.sCH3,topological_khs.ssCH2,topological_khs.dsCH,topological_khs.aaCH,topological_khs.tsC,topological_khs.dssC,topological_khs.aaaC,topological_khs.sNH2,topological_khs.ssNH,topological_khs.tN,topological_khs.aaN,topological_khs.aasN,topological_khs.ssS,topological_khs.aaS,topological_Kier3,topological_HybRatio,topological_FMF,topological_ECCEN,topological_SCH.5,topological_SCH.7,topological_VCH.5,topological_C1SP1,topological_C1SP2,topological_C2SP2,topological_C3SP2,topological_C2SP3,topological_ATSp4,topological_ATSp5,topological_ATSm5,topological_ATSc3,topological_ATSc4,topological_ATSc5
P08069_pIC50	constitutional_MW,constitutional_nAtomP,constitutional_nB,constitutional_nBase,constitutional_nAtom,constitutional_nAromBond,constitutional_naAromAtom,constitutional_AMR,electronic_tpsaEfficiency,electronic_TopoPSA,electronic_nHBAcc,electronic_FPSA.2,electronic_FNSA.1,electronic_RPCG,electronic_bpol,electronic_apol,geometrical_geomShape,geometrical_GRAV.3,geometrical_GRAVH.3,geometrical_GRAV.5,geometrical_GRAV.6,geometrical_PPSA.2,geometrical_FPSA.2,geometrical_FNSA.1,geometrical_RPCG,hybrid_Wlambda1.unity,hybrid_Wnu1.unity,hybrid_Weta2.unity,hybrid_Weta3.unity,hybrid_WD.unity,hybrid_BCUTw.1h,hybrid_BCUTp.1h,topological_nSmallRings,topological_nAromRings,topological_nAromBlocks,topological_nRings5,topological_nRings6,topological_tpsaEfficiency,topological_Zagreb,topological_WPOL,topological_VAdjMat,topological_VABC,topological_TopoPSA,topological_geomShape,topological_MDEC.22,topological_MDEC.33,topological_MDEO.12,topological_MDEO.22,topological_MDEN.22,topological_MDEN.23,topological_khs.dsCH,topological_khs.aaCH,topological_khs.dssC,topological_khs.aasC,topological_khs.aaaC,topological_khs.sssN,topological_khs.aasN,topological_khs.dO,topological_khs.ssO,topological_Kier1,topological_fragC,topological_ECCEN,topological_SCH.5,topological_SCH.7,topological_C1SP2,topological_C2SP2,topological_C3SP2,topological_C3SP3,topological_ATSp1,topological_ATSp2,topological_ATSp3,topological_ATSp4,topological_ATSp5,topological_ATSm2,topological_ATSm3,topological_ATSm4,topological_ATSm5,topological_ATSc1
P08172_pKi	constitutional_nRotB,constitutional_MLogP,constitutional_nAtomLAC,constitutional_nAtomP,constitutional_nAtom,constitutional_AMR,electronic_TopoPSA,electronic_PPSA.1,electronic_PPSA.3,electronic_WPSA.1,electronic_RPCG,electronic_THSA,electronic_TPSA,electronic_RHSA,electronic_RPSA,electronic_bpol,electronic_apol,geometrical_MOMI.XY,geometrical_MOMI.R,geometrical_GRAV.1,geometrical_GRAV.2,geometrical_GRAVH.1,geometrical_GRAVH.2,geometrical_PPSA.1,geometrical_PPSA.3,geometrical_WPSA.1,geometrical_RPCG,geometrical_THSA,geometrical_TPSA,geometrical_RHSA,geometrical_RPSA,hybrid_Wlambda2.unity,hybrid_Wnu2.unity,hybrid_BCUTw.1l,hybrid_BCUTw.1h,hybrid_BCUTc.1h,hybrid_BCUTp.1l,topological_nRings5,topological_VABC,topological_TopoPSA,topological_MDEC.12,topological_MDEC.14,topological_MDEC.22,topological_MDEC.23,topological_MDEC.24,topological_MDEC.34,topological_MDEC.44,topological_MDEO.11,topological_MDEN.22,topological_MDEN.23,topological_khs.ssssC,topological_khs.ssNH,topological_khs.aaN,topological_khs.sOH,topological_khs.dO,topological_khs.sF,topological_Kier2,topological_fragC,topological_C2SP2,topological_C1SP3,topological_ATSp1,topological_ATSp2,topological_ATSp4,topological_ATSp5,topological_ATSm2,topological_ATSc5
P08183_pEC50	constitutional_XLogP,constitutional_nRotB,constitutional_MLogP,constitutional_nAtom,electronic_bpol,electronic_apol,hybrid_BCUTc.1h,hybrid_BCUTp.1h,topological_nRingBlocks,topological_MDEC.22,topological_MDEO.12,topological_Kier2,topological_Kier3,topological_ECCEN,topological_C1SP3
P08238_pEC50	constitutional_XLogP,constitutional_MW,constitutional_nBase,constitutional_ALogP,electronic_nHBDon,electronic_nHBAcc,electronic_PNSA.1,electronic_DPSA.3,geometrical_geomShape,geometrical_MOMI.YZ,geometrical_GRAV.5,geometrical_GRAV.6,geometrical_PNSA.1,geometrical_DPSA.3,geometrical_FNSA.2,hybrid_BCUTw.1l,hybrid_BCUTc.1l,hybrid_BCUTp.1l,hybrid_BCUTp.1h,topological_nRings5,topological_geomShape,topological_MDEN.22,topological_khs.ssNH,topological_khs.aaNH,topological_khs.aaO,topological_khs.ssS,topological_khs.sCl,topological_SCH.6,topological_C3SP2,topological_ATSm2,topological_ATSm3,topological_ATSm4,topological_ATSc5
P08246_pKi	constitutional_MLogP,constitutional_nAtomLAC,constitutional_nAtomP,constitutional_nAtomLC,constitutional_nAromBond,constitutional_naAromAtom,electronic_tpsaEfficiency,electronic_PNSA.1,electronic_PNSA.3,electronic_FNSA.3,electronic_RPCG,geometrical_MOMI.XY,geometrical_MOMI.XZ,geometrical_MOMI.YZ,geometrical_PNSA.1,geometrical_PNSA.3,geometrical_FNSA.3,geometrical_RPCG,geometrical_RNCG,hybrid_Wlambda2.unity,hybrid_Wlambda3.unity,hybrid_Wnu2.unity,hybrid_WK.unity,hybrid_BCUTw.1h,hybrid_BCUTc.1l,hybrid_BCUTc.1h,hybrid_BCUTp.1l,hybrid_BCUTp.1h,topological_nAromRings,topological_nRingBlocks,topological_nAromBlocks,topological_nRings4,topological_nRings5,topological_nRings6,topological_tpsaEfficiency,topological_MDEC.22,topological_MDEC.24,topological_MDEC.34,topological_MDEC.44,topological_MDEO.11,topological_MDEO.22,topological_MDEN.23,topological_khs.aaCH,topological_khs.aasC,topological_khs.aaaC,topological_khs.ssssC,topological_khs.aaNH,topological_khs.aaN,topological_khs.sssN,topological_khs.sOH,topological_khs.sF,topological_khs.ddssS,topological_FMF,topological_SCH.4,topological_SCH.6,topological_SCH.7,topological_VCH.4,topological_VCH.6,topological_VCH.7,topological_C2SP2,topological_ATSp3,topological_ATSp4,topological_ATSm4,topological_ATSc3,topological_ATSc4,topological_ATSc5
P08253_pIC50	constitutional_LipinskiFailures,constitutional_nRotB,constitutional_nAtomLAC,constitutional_nAtomP,constitutional_nAtomLC,electronic_tpsaEfficiency,electronic_TopoPSA,electronic_nHBDon,electronic_PNSA.3,electronic_DPSA.3,electronic_TPSA,electronic_bpol,geometrical_GRAV.1,geometrical_GRAV.2,geometrical_GRAV.3,geometrical_GRAVH.1,geometrical_GRAVH.2,geometrical_GRAVH.3,geometrical_GRAV.4,geometrical_GRAV.5,geometrical_GRAV.6,geometrical_PNSA.3,geometrical_DPSA.3,geometrical_RNCG,geometrical_TPSA,hybrid_Wlambda1.unity,hybrid_Weta3.unity,hybrid_BCUTw.1h,hybrid_BCUTp.1l,hybrid_BCUTp.1h,topological_tpsaEfficiency,topological_WPOL,topological_TopoPSA,topological_MDEC.12,topological_MDEC.13,topological_MDEC.33,topological_MDEO.11,topological_MDEO.22,topological_MDEN.12,topological_MDEN.13,topological_khs.dsCH,topological_khs.dssC,topological_khs.aaaC,topological_khs.sNH2,topological_khs.ssNH,topological_khs.aaN,topological_khs.sssN,topological_khs.dO,topological_khs.ddssS,topological_Kier3,topological_C1SP2,topological_C3SP3,topological_ATSp1,topological_ATSp2,topological_ATSp3,topological_ATSp4,topological_ATSp5,topological_ATSm2,topological_ATSm3,topological_ATSm4,topological_ATSm5,topological_ATSc4,topological_ATSc5
